URL,Project,Station,Camera,FileName,DateTime,Species,Sex,Age,ID,IdvCount,Category,SciName,Behavior
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0107.JPG,,,,IMG_0107.JPG,2017-02-14 06:16:09,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0108.JPG,,,,IMG_0108.JPG,2017-02-14 06:16:09,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0109.JPG,,,,IMG_0109.JPG,2017-02-14 06:16:11,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0110.JPG,,,,IMG_0110.JPG,2017-02-14 06:16:18,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0111.JPG,,,,IMG_0111.JPG,2017-02-14 06:16:20,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0112.JPG,,,,IMG_0112.JPG,2017-02-14 06:16:20,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0113.JPG,,,,IMG_0113.JPG,2017-02-14 12:00:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0114.JPG,,,,IMG_0114.JPG,2017-02-14 23:55:11,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0115.JPG,,,,IMG_0115.JPG,2017-02-14 23:55:12,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0116.JPG,,,,IMG_0116.JPG,2017-02-14 23:55:12,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0117.JPG,,,,IMG_0117.JPG,2017-02-15 03:16:32,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0118.JPG,,,,IMG_0118.JPG,2017-02-15 03:16:33,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0119.JPG,,,,IMG_0119.JPG,2017-02-15 03:16:33,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0120.JPG,,,,IMG_0120.JPG,2017-02-15 03:16:34,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0121.JPG,,,,IMG_0121.JPG,2017-02-15 03:16:35,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0122.JPG,,,,IMG_0122.JPG,2017-02-15 03:16:35,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0123.JPG,,,,IMG_0123.JPG,2017-02-15 12:00:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0124.JPG,,,,IMG_0124.JPG,2017-02-15 21:53:07,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0125.JPG,,,,IMG_0125.JPG,2017-02-15 21:53:08,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0126.JPG,,,,IMG_0126.JPG,2017-02-15 21:53:08,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0127.JPG,,,,IMG_0127.JPG,2017-02-15 22:53:29,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0128.JPG,,,,IMG_0128.JPG,2017-02-15 22:53:30,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0129.JPG,,,,IMG_0129.JPG,2017-02-15 22:53:30,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0130.JPG,,,,IMG_0130.JPG,2017-02-15 23:27:03,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0131.JPG,,,,IMG_0131.JPG,2017-02-15 23:27:04,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0132.JPG,,,,IMG_0132.JPG,2017-02-15 23:27:04,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0133.JPG,,,,IMG_0133.JPG,2017-02-16 03:56:09,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0134.JPG,,,,IMG_0134.JPG,2017-02-16 03:56:10,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0135.JPG,,,,IMG_0135.JPG,2017-02-16 03:56:11,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0136.JPG,,,,IMG_0136.JPG,2017-02-16 03:56:12,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0137.JPG,,,,IMG_0137.JPG,2017-02-16 03:56:12,NA,NA,NA,NA,1,NA,NA,NA
